Track ID,Frame Number,Timestamp (s),Center X (px),Center Y (px)
452,1040,41.6,140.1,14.1
456,1040,41.6,460.6,35.1
292,1041,41.64,372.2,137.0
381,1041,41.64,465.0,48.0
396,1041,41.64,262.4,79.2
397,1041,41.64,738.1,189.5
403,1041,41.64,168.3,120.8
442,1041,41.64,193.0,213.5
452,1041,41.64,140.1,14.1
456,1041,41.64,462.0,34.2
292,1042,41.68,370.5,135.3
381,1042,41.68,465.7,48.0
396,1042,41.68,262.4,79.2
397,1042,41.68,737.8,188.6
403,1042,41.68,168.6,120.9
442,1042,41.68,193.1,212.4
452,1042,41.68,140.0,14.1
456,1042,41.68,462.7,34.2
292,1043,41.72,370.1,134.4
381,1043,41.72,464.5,47.9
396,1043,41.72,262.4,79.2
397,1043,41.72,733.1,178.4
403,1043,41.72,168.4,120.8
442,1043,41.72,192.7,209.6
451,1043,41.72,268.4,173.4
452,1043,41.72,140.0,14.1
456,1043,41.72,461.5,33.9
292,1044,41.76,369.1,139.6
381,1044,41.76,463.4,47.9
396,1044,41.76,262.7,79.4
397,1044,41.76,730.9,174.3
403,1044,41.76,168.5,120.7
442,1044,41.76,193.1,199.4
451,1044,41.76,265.0,178.1
452,1044,41.76,140.0,14.1
456,1044,41.76,460.3,33.9
292,1045,41.8,367.8,144.0
381,1045,41.8,461.9,48.2
396,1045,41.8,262.7,79.3
397,1045,41.8,729.4,172.6
403,1045,41.8,168.7,120.8
442,1045,41.8,194.0,192.5
451,1045,41.8,265.3,177.6
452,1045,41.8,140.1,14.1
456,1045,41.8,459.9,33.7
292,1046,41.84,366.8,151.1
381,1046,41.84,461.7,48.3
396,1046,41.84,262.7,79.3
397,1046,41.84,729.3,172.7
403,1046,41.84,168.6,121.0
442,1046,41.84,197.1,188.3
451,1046,41.84,266.7,176.8
452,1046,41.84,140.1,14.1
456,1046,41.84,459.8,33.8
292,1047,41.88,364.0,152.2
381,1047,41.88,461.1,48.3
396,1047,41.88,262.5,79.3
397,1047,41.88,728.6,171.7
403,1047,41.88,168.6,120.9
442,1047,41.88,205.0,186.5
451,1047,41.88,264.4,182.0
452,1047,41.88,140.1,14.1
456,1047,41.88,459.9,33.7
381,1048,41.92,461.4,48.5
396,1048,41.92,262.6,79.5
397,1048,41.92,731.7,173.9
403,1048,41.92,168.5,120.8
442,1048,41.92,208.3,185.0
451,1048,41.92,263.9,183.3
452,1048,41.92,140.1,14.1
456,1048,41.92,460.3,33.6
381,1049,41.96,461.2,48.4
396,1049,41.96,262.5,79.4
397,1049,41.96,733.0,174.1
403,1049,41.96,168.4,120.7
442,1049,41.96,208.8,184.8
451,1049,41.96,264.0,181.5
452,1049,41.96,140.0,14.1
456,1049,41.96,460.2,33.6
457,1049,41.96,708.2,143.0
381,1050,42.0,461.7,48.5
396,1050,42.0,262.5,79.2
397,1050,42.0,732.1,174.1
403,1050,42.0,168.8,120.8
442,1050,42.0,209.7,185.0
451,1050,42.0,266.8,178.3
452,1050,42.0,140.1,14.1
456,1050,42.0,460.9,33.8
292,1051,42.04,358.2,152.4
381,1051,42.04,461.8,48.5
396,1051,42.04,262.5,79.5
397,1051,42.04,730.1,172.9
403,1051,42.04,168.8,120.8
442,1051,42.04,201.3,186.4
451,1051,42.04,268.2,176.4
452,1051,42.04,140.1,14.1
456,1051,42.04,461.1,33.8
292,1052,42.08,360.9,151.7
381,1052,42.08,461.4,48.5
396,1052,42.08,262.5,80.1
397,1052,42.08,728.1,172.5
403,1052,42.08,168.8,121.0
442,1052,42.08,200.6,187.3
451,1052,42.08,267.7,176.8
452,1052,42.08,140.1,14.1
456,1052,42.08,461.0,33.9
292,1053,42.12,361.4,151.3
381,1053,42.12,461.4,48.6
396,1053,42.12,262.7,80.2
397,1053,42.12,730.0,172.0
403,1053,42.12,169.0,121.1
442,1053,42.12,196.1,187.9
451,1053,42.12,268.9,176.9
452,1053,42.12,140.1,14.1
456,1053,42.12,461.0,33.9
292,1054,42.16,362.7,151.2
381,1054,42.16,461.3,48.6
396,1054,42.16,262.8,80.1
397,1054,42.16,727.9,172.5
403,1054,42.16,169.0,121.2
442,1054,42.16,197.0,188.1
451,1054,42.16,269.6,176.9
452,1054,42.16,140.1,14.1
456,1054,42.16,460.9,33.9
292,1055,42.2,362.6,151.3
381,1055,42.2,461.7,48.6
396,1055,42.2,262.7,79.9
397,1055,42.2,727.1,172.4
403,1055,42.2,168.6,121.1
442,1055,42.2,195.5,188.3
451,1055,42.2,268.8,176.8
452,1055,42.2,140.1,14.1
456,1055,42.2,460.7,34.1
292,1056,42.24,359.9,150.4
381,1056,42.24,461.6,48.8
396,1056,42.24,262.6,79.7
397,1056,42.24,727.1,172.5
403,1056,42.24,168.3,121.0
442,1056,42.24,193.4,188.7
451,1056,42.24,268.6,177.1
452,1056,42.24,140.0,14.1
456,1056,42.24,460.5,34.1
292,1057,42.28,357.9,152.0
381,1057,42.28,461.5,48.8
396,1057,42.28,262.7,79.3
397,1057,42.28,727.8,172.7
403,1057,42.28,168.0,121.0
442,1057,42.28,192.8,189.0
451,1057,42.28,268.5,176.9
452,1057,42.28,140.1,14.1
456,1057,42.28,460.4,34.2
292,1058,42.32,356.1,154.0
381,1058,42.32,461.3,49.0
396,1058,42.32,262.7,79.6
397,1058,42.32,727.8,172.6
403,1058,42.32,167.9,121.0
451,1058,42.32,265.4,177.2
452,1058,42.32,140.1,14.1
456,1058,42.32,460.2,34.2
292,1059,42.36,355.5,155.2
381,1059,42.36,461.9,48.7
396,1059,42.36,262.6,79.7
397,1059,42.36,728.0,173.4
403,1059,42.36,167.8,120.8
451,1059,42.36,264.0,177.7
452,1059,42.36,140.0,14.1
456,1059,42.36,460.5,34.2
292,1060,42.4,355.4,155.2
381,1060,42.4,462.4,48.5
396,1060,42.4,262.6,79.8
397,1060,42.4,727.6,172.8
403,1060,42.4,167.7,121.1
451,1060,42.4,264.5,177.2
452,1060,42.4,139.9,14.1
456,1060,42.4,460.9,34.2
292,1061,42.44,355.2,154.9
381,1061,42.44,462.6,48.3
396,1061,42.44,262.6,79.6
397,1061,42.44,727.3,172.7
403,1061,42.44,167.6,121.0
442,1061,42.44,188.2,190.2
451,1061,42.44,264.6,177.1
452,1061,42.44,139.9,14.1
456,1061,42.44,461.1,34.2
292,1062,42.48,354.6,154.3
381,1062,42.48,462.8,48.3
396,1062,42.48,262.6,79.7
397,1062,42.48,726.8,172.6
403,1062,42.48,167.5,121.1
442,1062,42.48,196.4,189.8
451,1062,42.48,264.6,177.2
452,1062,42.48,139.9,14.1
456,1062,42.48,461.2,34.1
292,1063,42.52,354.5,153.2
381,1063,42.52,463.3,48.3
396,1063,42.52,262.5,79.6
397,1063,42.52,726.7,172.6
403,1063,42.52,167.6,121.3
442,1063,42.52,194.8,189.8
451,1063,42.52,264.2,178.0
452,1063,42.52,139.9,14.0
456,1063,42.52,462.1,34.1
292,1064,42.56,359.0,152.2
381,1064,42.56,463.4,48.2
396,1064,42.56,262.8,80.6
397,1064,42.56,726.7,172.8
403,1064,42.56,167.7,121.4
442,1064,42.56,198.6,190.0
451,1064,42.56,264.3,177.3
452,1064,42.56,139.9,14.0
456,1064,42.56,462.2,34.1
461,1064,42.56,49.4,271.5
292,1065,42.6,358.2,148.1
381,1065,42.6,463.3,48.0
396,1065,42.6,262.9,79.8
397,1065,42.6,726.7,172.9
403,1065,42.6,167.7,121.5
442,1065,42.6,200.3,190.6
451,1065,42.6,263.7,180.0
452,1065,42.6,139.9,14.0
456,1065,42.6,462.1,34.1
461,1065,42.6,49.5,271.2
292,1066,42.64,360.7,140.2
381,1066,42.64,462.8,48.4
396,1066,42.64,262.8,79.9
397,1066,42.64,726.7,172.9
403,1066,42.64,167.5,121.1
442,1066,42.64,188.3,190.7
451,1066,42.64,262.6,183.0
452,1066,42.64,139.9,14.0
456,1066,42.64,461.5,34.0
461,1066,42.64,49.2,271.2
292,1067,42.68,361.7,136.4
381,1067,42.68,462.6,48.6
396,1067,42.68,262.6,79.8
397,1067,42.68,726.8,172.9
403,1067,42.68,167.8,121.2
442,1067,42.68,184.2,190.5
451,1067,42.68,261.6,183.2
452,1067,42.68,139.9,14.0
456,1067,42.68,461.2,34.0
292,1068,42.72,363.2,135.8
381,1068,42.72,462.5,48.9
396,1068,42.72,262.7,79.8
397,1068,42.72,726.8,172.8
403,1068,42.72,167.5,121.1
451,1068,42.72,263.2,179.9
452,1068,42.72,139.9,14.0
456,1068,42.72,461.0,34.1
292,1069,42.76,362.5,136.6
381,1069,42.76,462.1,49.0
396,1069,42.76,262.6,79.4
397,1069,42.76,726.7,172.6
403,1069,42.76,167.5,121.2
451,1069,42.76,262.3,183.2
452,1069,42.76,139.9,14.0
456,1069,42.76,460.8,34.1
292,1070,42.8,367.6,137.9
381,1070,42.8,461.5,49.1
396,1070,42.8,262.7,79.5
397,1070,42.8,726.7,172.7
403,1070,42.8,167.5,121.4
451,1070,42.8,261.4,184.4
452,1070,42.8,139.9,14.0
456,1070,42.8,460.5,34.2
292,1071,42.84,368.2,136.4
381,1071,42.84,461.3,49.1
396,1071,42.84,262.7,79.6
397,1071,42.84,726.6,172.7
403,1071,42.84,167.5,121.4
451,1071,42.84,260.1,186.2
452,1071,42.84,139.9,14.0
456,1071,42.84,460.3,34.2
292,1072,42.88,369.5,136.7
381,1072,42.88,461.5,49.1
396,1072,42.88,262.9,80.1
397,1072,42.88,726.6,172.5
403,1072,42.88,167.5,121.5
451,1072,42.88,252.9,186.1
452,1072,42.88,139.9,14.0
456,1072,42.88,460.3,34.6
292,1073,42.92,370.5,136.5
381,1073,42.92,461.5,49.2
396,1073,42.92,263.1,80.3
397,1073,42.92,726.6,172.4
403,1073,42.92,167.4,121.5
451,1073,42.92,249.5,185.2
452,1073,42.92,139.9,14.0
456,1073,42.92,460.3,34.9
292,1074,42.96,371.4,136.2
381,1074,42.96,462.2,49.5
396,1074,42.96,263.1,80.4
397,1074,42.96,726.4,172.4
403,1074,42.96,167.5,121.6
451,1074,42.96,249.0,189.8
452,1074,42.96,139.9,14.0
456,1074,42.96,461.0,35.1
292,1075,43.0,373.2,135.8
381,1075,43.0,461.7,49.5
396,1075,43.0,262.7,80.3
397,1075,43.0,726.2,172.4
403,1075,43.0,167.3,121.6
451,1075,43.0,250.0,197.4
452,1075,43.0,139.9,14.0
456,1075,43.0,460.7,34.7
292,1076,43.04,374.4,135.4
381,1076,43.04,461.0,49.5
396,1076,43.04,262.5,80.4
397,1076,43.04,726.0,172.4
403,1076,43.04,167.2,121.6
451,1076,43.04,247.0,188.5
452,1076,43.04,139.9,14.0
456,1076,43.04,460.3,34.6
292,1077,43.08,373.4,135.4
381,1077,43.08,461.1,49.4
396,1077,43.08,262.3,80.5
397,1077,43.08,725.9,172.3
403,1077,43.08,167.2,121.5
451,1077,43.08,247.6,187.0
452,1077,43.08,139.9,14.0
456,1077,43.08,460.1,34.6
464,1077,43.08,230.4,76.7
292,1078,43.12,372.9,135.6
381,1078,43.12,462.3,49.4
396,1078,43.12,262.2,80.2
397,1078,43.12,725.8,172.5
403,1078,43.12,167.2,121.6
451,1078,43.12,247.0,188.0
452,1078,43.12,139.9,14.0
456,1078,43.12,461.0,35.5
464,1078,43.12,230.3,77.2
292,1079,43.16,372.5,135.5
381,1079,43.16,462.1,49.5
396,1079,43.16,262.2,80.3
397,1079,43.16,725.6,172.3
403,1079,43.16,167.0,121.9
451,1079,43.16,249.9,188.6
452,1079,43.16,139.9,14.0
456,1079,43.16,461.0,35.0
464,1079,43.16,230.2,77.1
465,1079,43.16,563.8,265.5
292,1080,43.2,371.6,135.0
381,1080,43.2,462.1,50.2
396,1080,43.2,262.3,80.4
397,1080,43.2,725.5,172.2
403,1080,43.2,166.9,121.8
451,1080,43.2,252.0,182.0
452,1080,43.2,139.9,14.0
456,1080,43.2,461.1,34.7
464,1080,43.2,230.2,77.2
465,1080,43.2,560.9,244.0
292,1081,43.24,374.0,134.3
381,1081,43.24,461.8,50.4
396,1081,43.24,262.2,80.1
397,1081,43.24,725.8,172.6
403,1081,43.24,166.7,122.4
451,1081,43.24,254.7,178.9
452,1081,43.24,140.1,14.1
456,1081,43.24,460.3,34.2
464,1081,43.24,229.6,80.4
465,1081,43.24,559.6,230.5
292,1082,43.28,373.6,134.1
381,1082,43.28,461.8,51.4
396,1082,43.28,262.1,80.0
397,1082,43.28,725.6,173.0
403,1082,43.28,166.8,122.5
451,1082,43.28,263.2,176.9
452,1082,43.28,140.1,14.2
456,1082,43.28,461.2,33.0
464,1082,43.28,229.5,81.5
465,1082,43.28,562.3,210.0
292,1083,43.32,372.9,132.9
381,1083,43.32,461.9,52.1
396,1083,43.32,262.2,80.3
397,1083,43.32,725.8,173.2
403,1083,43.32,166.9,122.6
452,1083,43.32,140.1,14.1
456,1083,43.32,460.7,34.0
464,1083,43.32,229.1,82.0
465,1083,43.32,563.1,182.4
292,1084,43.36,369.3,134.5
381,1084,43.36,462.0,50.4
396,1084,43.36,262.2,80.0
397,1084,43.36,727.3,173.3
403,1084,43.36,167.0,122.5
451,1084,43.36,268.0,185.0
452,1084,43.36,140.0,14.2
456,1084,43.36,461.2,34.5
464,1084,43.36,229.2,82.1
465,1084,43.36,570.1,167.1
292,1085,43.4,368.3,135.5
381,1085,43.4,462.0,50.7
396,1085,43.4,262.3,79.8
397,1085,43.4,729.3,174.7
403,1085,43.4,167.0,122.4
451,1085,43.4,269.3,186.6
452,1085,43.4,140.0,14.1
456,1085,43.4,461.2,34.7
464,1085,43.4,228.8,82.3
465,1085,43.4,573.6,160.3
292,1086,43.44,368.1,136.6
381,1086,43.44,462.2,50.2
396,1086,43.44,262.3,79.8
397,1086,43.44,734.9,185.3
403,1086,43.44,166.8,122.1
452,1086,43.44,140.0,14.1
456,1086,43.44,461.5,34.7
464,1086,43.44,228.6,82.3
465,1086,43.44,578.5,145.4
292,1087,43.48,368.0,137.0
381,1087,43.48,462.4,49.3
396,1087,43.48,262.3,79.9
397,1087,43.48,737.0,194.1
403,1087,43.48,167.0,122.1
451,1087,43.48,246.0,196.2
452,1087,43.48,140.0,14.1
456,1087,43.48,460.6,34.7
464,1087,43.48,228.7,82.2
465,1087,43.48,586.2,129.6
292,1088,43.52,368.1,136.7
381,1088,43.52,462.4,49.0
396,1088,43.52,262.3,79.9
397,1088,43.52,738.2,196.4
403,1088,43.52,166.8,122.2
451,1088,43.52,239.4,197.5
452,1088,43.52,140.0,14.1
456,1088,43.52,460.5,34.8
465,1088,43.52,586.9,124.2
292,1089,43.56,368.2,136.4
381,1089,43.56,462.4,49.2
396,1089,43.56,262.5,80.0
397,1089,43.56,738.6,199.0
403,1089,43.56,166.4,122.5
451,1089,43.56,248.1,201.1
452,1089,43.56,140.0,14.1
456,1089,43.56,460.5,34.8
465,1089,43.56,592.0,125.7
292,1090,43.6,368.1,136.6
381,1090,43.6,462.2,49.2
396,1090,43.6,262.7,80.2
397,1090,43.6,738.8,200.4
403,1090,43.6,166.9,123.0
451,1090,43.6,246.0,201.8
452,1090,43.6,140.0,14.1
456,1090,43.6,460.5,34.8
465,1090,43.6,598.0,124.7
292,1091,43.64,368.1,136.6
381,1091,43.64,462.0,51.9
396,1091,43.64,262.6,80.0
397,1091,43.64,738.8,202.2
403,1091,43.64,167.4,123.8
451,1091,43.64,249.6,201.0
452,1091,43.64,140.0,14.1
456,1091,43.64,460.3,34.7
465,1091,43.64,623.4,119.7
292,1092,43.68,367.9,136.9
381,1092,43.68,462.2,50.5
396,1092,43.68,262.4,79.8
397,1092,43.68,738.7,197.9
403,1092,43.68,167.7,124.3
451,1092,43.68,249.3,200.5
452,1092,43.68,140.0,14.1
456,1092,43.68,461.2,34.7
465,1092,43.68,641.6,116.9
292,1093,43.72,367.8,137.0
381,1093,43.72,462.3,50.5
396,1093,43.72,262.3,79.7
397,1093,43.72,738.9,199.1
403,1093,43.72,168.2,124.7
451,1093,43.72,240.0,191.0
452,1093,43.72,140.0,14.1
456,1093,43.72,461.5,34.6
292,1094,43.76,367.8,137.0
381,1094,43.76,462.2,49.9
396,1094,43.76,262.5,80.0
397,1094,43.76,738.8,194.3
403,1094,43.76,167.8,123.2
451,1094,43.76,239.5,187.6
452,1094,43.76,140.0,14.1
456,1094,43.76,461.5,34.5
465,1094,43.76,655.2,114.0
292,1095,43.8,367.8,137.5
381,1095,43.8,461.8,49.8
396,1095,43.8,262.7,80.4
397,1095,43.8,738.9,191.5
403,1095,43.8,167.6,122.9
451,1095,43.8,242.8,190.2
452,1095,43.8,140.0,14.1
456,1095,43.8,461.0,34.4
465,1095,43.8,667.6,111.1
292,1096,43.84,368.0,137.5
381,1096,43.84,461.9,49.2
396,1096,43.84,262.6,80.6
397,1096,43.84,738.9,186.8
403,1096,43.84,169.9,134.1
451,1096,43.84,250.3,190.9
452,1096,43.84,140.0,14.1
456,1096,43.84,461.3,33.1
465,1096,43.84,673.8,109.9
292,1097,43.88,368.0,137.8
381,1097,43.88,462.1,49.1
396,1097,43.88,262.8,80.7
397,1097,43.88,739.9,184.2
403,1097,43.88,170.7,137.9
451,1097,43.88,252.5,192.1
452,1097,43.88,140.0,14.1
456,1097,43.88,461.1,34.3
465,1097,43.88,676.9,106.1
292,1098,43.92,367.9,137.7
381,1098,43.92,462.4,49.0
396,1098,43.92,262.8,80.7
397,1098,43.92,739.4,182.3
403,1098,43.92,170.8,130.6
451,1098,43.92,252.9,194.1
452,1098,43.92,140.0,14.1
456,1098,43.92,461.6,34.7
465,1098,43.92,678.4,106.6
292,1099,43.96,367.8,136.9
381,1099,43.96,462.0,49.3
396,1099,43.96,262.4,80.3
397,1099,43.96,738.7,180.6
403,1099,43.96,168.8,126.4
451,1099,43.96,255.3,195.0
452,1099,43.96,140.0,14.1
456,1099,43.96,461.5,34.9
465,1099,43.96,682.7,93.7
292,1100,44.0,367.7,136.4
381,1100,44.0,461.9,49.2
396,1100,44.0,262.3,80.2
397,1100,44.0,738.2,179.7
403,1100,44.0,168.1,124.2
451,1100,44.0,256.3,196.8
452,1100,44.0,140.0,14.1
456,1100,44.0,461.4,35.0
465,1100,44.0,682.6,86.8
292,1101,44.04,367.9,136.5
381,1101,44.04,461.7,49.3
396,1101,44.04,262.2,80.1
397,1101,44.04,737.2,178.3
403,1101,44.04,167.8,123.1
451,1101,44.04,257.9,196.9
452,1101,44.04,140.0,14.1
456,1101,44.04,461.2,35.0
465,1101,44.04,681.9,83.5
292,1102,44.08,368.1,136.6
381,1102,44.08,462.2,49.0
396,1102,44.08,262.1,80.0
397,1102,44.08,736.1,176.3
403,1102,44.08,167.6,123.5
451,1102,44.08,258.0,196.3
452,1102,44.08,140.0,14.1
456,1102,44.08,461.4,35.0
465,1102,44.08,681.4,83.5
292,1103,44.12,368.1,136.6
381,1103,44.12,462.4,48.9
396,1103,44.12,262.0,79.9
397,1103,44.12,735.8,174.8
403,1103,44.12,167.5,123.2
451,1103,44.12,257.5,195.5
452,1103,44.12,140.0,14.1
456,1103,44.12,461.8,34.9
465,1103,44.12,677.5,90.0
292,1104,44.16,368.1,136.3
381,1104,44.16,462.7,48.9
396,1104,44.16,262.1,79.8
397,1104,44.16,734.7,173.5
403,1104,44.16,167.6,123.1
451,1104,44.16,257.6,195.1
452,1104,44.16,140.0,14.1
456,1104,44.16,462.3,34.9
465,1104,44.16,675.1,91.9
292,1105,44.2,367.8,136.3
381,1105,44.2,462.8,48.8
396,1105,44.2,262.4,79.9
397,1105,44.2,735.5,172.9
403,1105,44.2,167.7,123.0
451,1105,44.2,257.5,195.7
452,1105,44.2,140.0,14.1
456,1105,44.2,462.5,34.9
465,1105,44.2,677.8,98.5
292,1106,44.24,368.9,136.3
381,1106,44.24,464.0,49.1
396,1106,44.24,262.4,80.1
397,1106,44.24,736.0,172.9
403,1106,44.24,167.8,123.0
451,1106,44.24,256.3,197.6
452,1106,44.24,140.0,14.1
456,1106,44.24,463.1,34.8
465,1106,44.24,678.8,89.1
292,1107,44.28,369.3,136.4
381,1107,44.28,463.3,48.9
396,1107,44.28,262.4,80.1
397,1107,44.28,735.9,173.5
403,1107,44.28,167.6,122.7
451,1107,44.28,255.5,200.1
452,1107,44.28,140.0,14.1
456,1107,44.28,462.5,34.8
465,1107,44.28,670.0,100.0
292,1108,44.32,369.0,136.6
381,1108,44.32,462.8,48.9
396,1108,44.32,262.3,79.8
397,1108,44.32,736.4,174.7
403,1108,44.32,167.4,122.4
451,1108,44.32,255.5,199.0
452,1108,44.32,139.9,14.2
456,1108,44.32,461.7,34.8
465,1108,44.32,656.8,106.2
292,1109,44.36,368.6,137.4
381,1109,44.36,462.8,48.9
396,1109,44.36,262.3,79.6
397,1109,44.36,737.5,178.0
403,1109,44.36,167.3,121.9
451,1109,44.36,255.5,197.4
452,1109,44.36,139.9,14.2
456,1109,44.36,461.7,34.7
465,1109,44.36,646.2,108.9
292,1110,44.4,366.9,137.4
381,1110,44.4,462.6,48.9
396,1110,44.4,262.3,79.6
397,1110,44.4,733.6,182.3
403,1110,44.4,167.4,121.9
451,1110,44.4,256.6,196.7
452,1110,44.4,140.0,14.1
456,1110,44.4,461.6,34.7
465,1110,44.4,640.0,110.2
292,1111,44.44,366.1,137.7
381,1111,44.44,463.0,48.9
396,1111,44.44,262.2,79.7
397,1111,44.44,737.3,183.1
403,1111,44.44,167.6,121.9
451,1111,44.44,255.7,197.8
452,1111,44.44,140.0,14.1
456,1111,44.44,462.0,34.8
465,1111,44.44,636.8,106.6
292,1112,44.48,365.7,137.5
381,1112,44.48,464.9,49.3
396,1112,44.48,262.3,79.9
397,1112,44.48,739.4,185.9
403,1112,44.48,167.3,122.1
451,1112,44.48,258.1,196.5
452,1112,44.48,140.0,14.1
456,1112,44.48,462.4,34.7
465,1112,44.48,632.5,111.4
292,1113,44.52,365.5,138.0
381,1113,44.52,466.2,50.0
396,1113,44.52,262.7,80.2
397,1113,44.52,740.3,187.5
403,1113,44.52,167.4,123.0
451,1113,44.52,259.0,196.0
452,1113,44.52,140.0,14.2
456,1113,44.52,463.3,34.7
465,1113,44.52,615.6,119.8
292,1114,44.56,365.3,137.7
381,1114,44.56,465.7,50.9
396,1114,44.56,262.5,80.1
397,1114,44.56,740.7,189.4
403,1114,44.56,167.1,122.8
451,1114,44.56,259.6,197.3
452,1114,44.56,140.0,14.2
456,1114,44.56,464.1,35.7
465,1114,44.56,600.9,126.2
292,1115,44.6,365.1,138.6
381,1115,44.6,465.2,51.3
396,1115,44.6,262.5,80.1
397,1115,44.6,740.8,193.8
403,1115,44.6,166.8,122.9
451,1115,44.6,260.3,198.3
452,1115,44.6,139.9,14.2
456,1115,44.6,464.2,35.9
465,1115,44.6,593.7,130.2
292,1116,44.64,365.1,139.4
381,1116,44.64,466.6,50.8
396,1116,44.64,262.3,79.9
397,1116,44.64,740.8,194.9
403,1116,44.64,166.9,122.5
451,1116,44.64,259.0,201.3
452,1116,44.64,139.9,14.2
456,1116,44.64,464.4,37.5
465,1116,44.64,578.9,134.7
292,1117,44.68,365.1,139.3
381,1117,44.68,467.5,50.3
396,1117,44.68,262.2,79.7
397,1117,44.68,740.8,194.6
403,1117,44.68,167.0,122.6
451,1117,44.68,258.6,200.9
452,1117,44.68,139.9,14.2
456,1117,44.68,464.9,37.2
465,1117,44.68,566.7,149.5
292,1118,44.72,364.9,140.0
381,1118,44.72,468.2,49.6
396,1118,44.72,262.1,79.6
397,1118,44.72,740.9,193.4
403,1118,44.72,167.0,122.8
451,1118,44.72,256.9,200.9
452,1118,44.72,140.0,14.2
456,1118,44.72,465.0,36.9
465,1118,44.72,560.8,164.4
381,1119,44.76,466.3,51.1
396,1119,44.76,262.1,79.9
397,1119,44.76,741.1,191.1
403,1119,44.76,167.0,123.0
451,1119,44.76,256.0,200.2
452,1119,44.76,140.0,14.2
456,1119,44.76,464.6,35.6
465,1119,44.76,556.1,173.4
292,1120,44.8,362.8,149.7
381,1120,44.8,466.2,52.6
396,1120,44.8,262.5,80.0
397,1120,44.8,740.5,189.5
403,1120,44.8,167.0,123.4
451,1120,44.8,257.4,198.7
452,1120,44.8,140.0,14.2
456,1120,44.8,465.0,36.1
465,1120,44.8,552.6,195.4
477,1120,44.8,733.6,175.3
479,1120,44.8,265.6,95.3
292,1121,44.84,361.9,151.5
381,1121,44.84,465.8,56.4
396,1121,44.84,262.6,80.2
397,1121,44.84,743.0,189.2
403,1121,44.84,166.8,123.1
451,1121,44.84,258.9,196.2
452,1121,44.84,140.0,14.1
456,1121,44.84,465.0,38.2
465,1121,44.84,552.1,217.8
479,1121,44.84,265.4,95.4
292,1122,44.88,359.5,151.7
381,1122,44.88,465.3,55.1
396,1122,44.88,262.5,80.5
397,1122,44.88,740.9,187.0
403,1122,44.88,166.6,122.8
451,1122,44.88,259.5,194.9
452,1122,44.88,140.0,14.1
456,1122,44.88,464.4,37.1
465,1122,44.88,554.5,234.7
479,1122,44.88,265.2,95.5
292,1123,44.92,359.8,154.7
381,1123,44.92,463.8,52.4
396,1123,44.92,262.7,81.1
397,1123,44.92,748.2,183.9
403,1123,44.92,166.5,122.3
451,1123,44.92,260.5,194.2
452,1123,44.92,139.9,14.1
456,1123,44.92,463.2,37.0
465,1123,44.92,561.6,252.2
479,1123,44.92,266.3,96.3
292,1124,44.96,358.8,153.6
381,1124,44.96,463.1,50.0
396,1124,44.96,262.2,81.1
397,1124,44.96,752.2,182.8
403,1124,44.96,166.9,122.3
451,1124,44.96,260.6,194.0
452,1124,44.96,139.9,14.1
456,1124,44.96,462.8,35.3
465,1124,44.96,566.1,266.1
479,1124,44.96,267.3,97.7
292,1125,45.0,356.9,153.3
381,1125,45.0,465.0,48.2
397,1125,45.0,748.9,181.3
403,1125,45.0,166.7,122.6
451,1125,45.0,259.1,194.5
452,1125,45.0,139.9,14.1
456,1125,45.0,462.8,36.2
465,1125,45.0,564.9,301.9
479,1125,45.0,271.4,104.3
292,1126,45.04,355.0,150.2
397,1126,45.04,745.3,178.0
403,1126,45.04,169.4,125.8
451,1126,45.04,258.5,194.5
452,1126,45.04,139.9,14.2
465,1126,45.04,561.5,330.2
479,1126,45.04,271.2,106.3
292,1127,45.08,354.5,148.8
397,1127,45.08,743.1,176.0
403,1127,45.08,171.2,125.2
451,1127,45.08,257.1,194.3
452,1127,45.08,139.8,14.1
479,1127,45.08,272.4,107.0
292,1128,45.12,353.0,139.4
396,1128,45.12,261.9,80.2
397,1128,45.12,742.4,174.3
403,1128,45.12,170.9,124.6
451,1128,45.12,253.3,194.8
452,1128,45.12,139.8,14.1
479,1128,45.12,272.8,107.0
292,1129,45.16,354.3,137.5
396,1129,45.16,261.9,80.1
403,1129,45.16,168.9,123.8
451,1129,45.16,250.8,196.1
456,1129,45.16,458.9,36.6
477,1129,45.16,738.6,172.9
479,1129,45.16,273.4,108.1
292,1130,45.2,354.1,137.2
381,1130,45.2,460.1,49.1
396,1130,45.2,261.9,79.9
403,1130,45.2,167.8,123.4
451,1130,45.2,247.3,199.6
456,1130,45.2,458.1,36.3
292,1131,45.24,354.8,143.0
381,1131,45.24,460.5,49.0
396,1131,45.24,262.0,79.8
397,1131,45.24,737.5,171.7
403,1131,45.24,167.6,123.3
451,1131,45.24,247.6,204.0
456,1131,45.24,458.7,36.2
292,1132,45.28,355.3,142.8
381,1132,45.28,460.3,53.8
396,1132,45.28,262.0,79.5
397,1132,45.28,730.5,170.7
403,1132,45.28,167.4,123.3
451,1132,45.28,247.4,204.6
456,1132,45.28,460.1,37.8
292,1133,45.32,356.7,141.4
396,1133,45.32,261.9,79.6
397,1133,45.32,733.4,169.5
403,1133,45.32,167.2,123.0
451,1133,45.32,246.3,210.1
456,1133,45.32,462.0,38.3
292,1134,45.36,356.2,139.8
396,1134,45.36,261.9,79.7
397,1134,45.36,739.8,168.1
